,Survey_Date,State_FIPS,County_FIPS,Region_Code,Division_Code,County_Name,1_unit_Bldgs,1_unit_Units,1_unit_Value,2_units_Bldgs,2_units_Units,2_units_Value,3-4_units_Bldgs,3-4_units_Units,3-4_units_Value,5+_units_Bldgs,5+_units_Units,5+_units_Value,1_unit_rep_Bldgs,1_unit_rep_Units,1_unit_rep_Value,2_units_rep_Bldgs,2_units_rep_Units,2_units_rep_Value,3-4_units_rep_Bldgs,3-4_units_rep_Units,3-4_units_rep_Value,5+units_rep_Bldgs,5+units_rep_Units,5+units_rep_Value
2631,201912,34,21,1,2,Mercer County                 ,181,181,32190400,1,2,31800,15,53,4409167,29,302,16008592,175,175,30953006,1,2,31800,15,53,4409167,24,269,15956862
2632,201912,34,23,1,2,Middlesex County              ,748,748,146856515,17,34,2842661,80,275,9908467,88,2055,190101913,677,677,134981493,11,22,1468261,80,275,9908467,66,1603,118930943
2633,201912,34,25,1,2,Monmouth County               ,848,848,274228712,7,14,1229557,4,12,642680,59,692,58920002,743,743,236974279,5,10,1125557,4,12,642680,46,606,55199939
2634,201912,34,27,1,2,Morris County                 ,792,792,156725743,4,8,535359,7,25,1905801,74,717,47821406,613,613,114405358,4,8,535359,4,13,1418500,54,581,37921630
2635,201912,34,29,1,2,Ocean County                  ,1903,1903,437353782,56,112,5374397,5,16,1195990,22,227,15505091,1753,1753,418362200,53,106,4848976,1,3,675000,15,187,12222525
2636,201912,34,31,1,2,Passaic County                ,106,106,15739449,17,34,1795540,7,22,762108,39,850,41438288,84,84,10873554,15,30,1627308,5,16,497650,23,720,33394701
2637,201912,34,33,1,2,Salem County                  ,68,68,10274294,0,0,0,0,0,0,0,0,0,66,66,9936128,0,0,0,0,0,0,0,0,0
2638,201912,34,35,1,2,Somerset County               ,336,336,65063749,0,0,0,9,32,6183027,48,1187,77837514,280,280,55126335,0,0,0,8,29,5883027,19,617,41087599
2639,201912,34,37,1,2,Sussex County                 ,129,129,22058974,24,48,4582000,1,4,600000,0,0,0,116,116,19169946,24,48,4582000,1,4,600000,0,0,0
2640,201912,34,39,1,2,Union County                  ,228,228,56282599,101,202,16049128,5,17,1583167,63,1995,102033919,159,159,44322256,92,184,14474156,5,17,1583167,26,1358,55863992
2641,201912,34,41,1,2,Warren County                 ,96,96,14253059,3,6,1603200,0,0,0,12,87,13989627,75,75,10884486,3,6,1603200,0,0,0,8,61,13050800
2642,201912,35,0,4,8,New Mexico Balance of State   ,365,365,98947184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,201912,35,1,4,8,Bernalillo County             ,1120,1120,284445603,0,0,0,0,0,0,2,188,20078521,1037,1037,267871002,0,0,0,0,0,0,2,188,20078521
2644,201912,35,5,4,8,Chaves County                 ,50,50,8921024,0,0,0,1,4,47000,0,0,0,44,44,7987370,0,0,0,1,4,47000,0,0,0
2645,201912,35,9,4,8,Curry County                  ,54,54,13627245,0,0,0,0,0,0,9,46,4240629,0,0,0,0,0,0,0,0,0,0,0,0
2646,201912,35,13,4,8,Dona Ana County               ,873,873,219995651,3,6,640340,0,0,0,4,96,9585000,859,859,216130995,3,6,640340,0,0,0,4,96,9585000
2647,201912,35,15,4,8,Eddy County                   ,244,244,69704136,0,0,0,0,0,0,2,21,1584905,227,227,66386676,0,0,0,0,0,0,0,0,0
2648,201912,35,17,4,8,Grant County                  ,10,10,1620805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,201912,35,25,4,8,Lea County                    ,164,164,35938249,0,0,0,0,0,0,0,0,0,62,62,14383234,0,0,0,0,0,0,0,0,0
2650,201912,35,27,4,8,Lincoln County                ,64,64,19100264,0,0,0,0,0,0,0,0,0,64,64,19100264,0,0,0,0,0,0,0,0,0
2651,201912,35,28,4,8,Los Alamos County             ,40,40,9458028,0,0,0,0,0,0,0,0,0,40,40,9458028,0,0,0,0,0,0,0,0,0
2652,201912,35,29,4,8,Luna County                   ,8,8,1642990,0,0,0,0,0,0,0,0,0,7,7,1459670,0,0,0,0,0,0,0,0,0
2653,201912,35,31,4,8,McKinley County               ,2,2,375000,0,0,0,0,0,0,0,0,0,2,2,375000,0,0,0,0,0,0,0,0,0
2654,201912,35,35,4,8,Otero County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,201912,35,41,4,8,Roosevelt County              ,22,22,3362844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,201912,35,43,4,8,Sandoval County               ,677,677,150277640,1,2,283271,4,12,1296286,12,74,3083330,0,0,0,0,0,0,0,0,0,0,0,0
2657,201912,35,45,4,8,San Juan County               ,74,74,16927838,2,4,650880,1,3,179819,1,8,500000,71,71,16060998,2,4,650880,1,3,179819,1,8,500000
2658,201912,35,47,4,8,San Miguel County             ,1,1,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,201912,35,49,4,8,Santa Fe County               ,344,344,78684810,0,0,0,0,0,0,8,245,30036663,344,344,78684810,0,0,0,0,0,0,8,245,30036663
2660,201912,35,51,4,8,Sierra County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,201912,35,55,4,8,Taos County                   ,94,94,16017719,1,2,192400,0,0,0,0,0,0,90,90,15063164,1,2,192400,0,0,0,0,0,0
2662,201912,35,61,4,8,Valencia County               ,75,75,12169664,0,0,0,0,0,0,0,0,0,75,75,12169664,0,0,0,0,0,0,0,0,0
2663,201912,36,1,1,2,Albany County                 ,239,239,62405776,7,14,1891886,7,25,3453908,10,239,20913404,216,216,57147120,7,14,1891886,6,21,2853908,7,223,19040000
2664,201912,36,5,1,2,Bronx County                  ,2,2,528429,19,38,5666081,15,45,5724948,91,5456,705828405,2,2,528429,19,38,5666081,15,45,5724948,91,5456,705828405
2665,201912,36,29,1,2,Erie County                   ,758,758,237723225,3,6,1135031,9,34,6856424,71,737,114327699,699,699,226798487,3,6,1135031,9,34,6856424,56,475,55587834
2666,201912,36,47,1,2,Kings County                  ,35,35,9245703,34,68,10167502,59,192,24819764,281,9401,1216661207,35,35,9245703,34,68,10167502,59,192,24819764,281,9401,1216661207
2667,201912,36,51,1,2,Livingston County             ,55,55,12562818,0,0,0,0,0,0,5,32,2572000,46,46,10953068,0,0,0,0,0,0,0,0,0
2668,201912,36,55,1,2,Monroe County                 ,646,646,156635083,6,12,1987900,12,43,4648500,49,711,94152276,568,568,144763675,6,12,1987900,9,34,3928500,44,686,92248912
2669,201912,36,59,1,2,Nassau County                 ,726,726,282272759,16,32,7757520,0,0,0,25,779,139387610,657,657,247094031,16,32,7757520,0,0,0,21,756,133526792
2670,201912,36,61,1,2,New York County               ,1,1,266020,1,2,296439,1,4,532192,60,5505,712252573,1,1,266020,1,2,296439,1,4,532192,60,5505,712252573
2671,201912,36,63,1,2,Niagara County                ,182,182,50763629,2,4,915000,0,0,0,0,0,0,150,150,41989194,2,4,915000,0,0,0,0,0,0
2672,201912,36,69,1,2,Ontario County                ,241,241,82580247,6,12,1313647,1,3,50000,0,0,0,224,224,79277403,6,12,1313647,1,3,50000,0,0,0
2673,201912,36,73,1,2,Orleans County                ,19,19,4110465,0,0,0,0,0,0,1,40,7500000,18,18,3855465,0,0,0,0,0,0,1,40,7500000
2674,201912,36,79,1,2,Putnam County                 ,36,36,14263050,0,0,0,0,0,0,4,80,8565870,36,36,14263050,0,0,0,0,0,0,4,80,8565870
2675,201912,36,81,1,2,Queens County                 ,94,94,24796439,154,308,46052310,45,136,17727432,110,4599,595953060,94,94,24796439,154,308,46052310,45,136,17727432,110,4599,595953060
2676,201912,36,83,1,2,Rensselaer County             ,102,102,25555732,4,8,1838000,4,16,1940000,6,57,5223077,62,62,14468390,2,4,738000,4,16,1940000,3,39,3000000
2677,201912,36,85,1,2,Richmond County               ,200,200,52832074,185,370,55271437,6,19,2501691,1,72,9289101,200,200,52832074,185,370,55271437,6,19,2501691,1,72,9289101
2678,201912,36,87,1,2,Rockland County               ,90,90,30594597,34,68,10141002,27,88,11631046,32,209,30589609,60,60,22021900,2,4,500657,2,8,1800000,3,21,2185229
2679,201912,36,91,1,2,Saratoga County               ,675,675,202436929,8,16,3514000,2,8,1280000,30,315,30173730,564,564,167278044,8,16,3514000,2,8,1280000,17,214,24128921
2680,201912,36,93,1,2,Schenectady County            ,78,78,14231473,0,0,0,0,0,0,7,104,10299999,71,71,12762848,0,0,0,0,0,0,7,104,10299999
2681,201912,36,95,1,2,Schoharie County              ,28,28,5389000,0,0,0,0,0,0,0,0,0,15,15,2620040,0,0,0,0,0,0,0,0,0
2682,201912,36,99,1,2,Seneca County                 ,48,48,6290758,0,0,0,0,0,0,0,0,0,48,48,6290758,0,0,0,0,0,0,0,0,0
2683,201912,36,103,1,2,Suffolk County                ,676,676,531718597,2,4,519541,2,8,1279752,9,84,10591722,652,652,521254198,1,2,296439,2,8,1279752,8,67,8663371
2684,201912,36,117,1,2,Wayne County                  ,78,78,15619654,6,12,1635900,2,6,325000,2,12,550000,70,70,14146359,6,12,1635900,2,6,325000,2,12,550000
2685,201912,36,119,1,2,Westchester County            ,398,398,184743931,19,38,8585421,4,12,480000,32,1008,123997235,351,351,161030960,9,18,6086255,0,0,0,4,364,50873906
2686,201912,37,7,3,5,Anson County                  ,47,47,7043655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,201912,37,11,3,5,Avery County                  ,117,117,50288800,1,2,29000,3,12,1800000,0,0,0,117,117,50288800,1,2,29000,3,12,1800000,0,0,0
2688,201912,37,15,3,5,Bertie County                 ,19,19,5341849,0,0,0,0,0,0,0,0,0,19,19,5341849,0,0,0,0,0,0,0,0,0
2689,201912,37,25,3,5,Cabarrus County               ,1890,1890,315260503,4,8,503412,3,12,1512912,53,804,62641480,1890,1890,315260503,4,8,503412,3,12,1512912,53,804,62641480
2690,201912,37,33,3,5,Caswell County                ,21,21,5353592,0,0,0,0,0,0,0,0,0,21,21,5353592,0,0,0,0,0,0,0,0,0
2691,201912,37,37,3,5,Chatham County                ,554,554,179120562,0,0,0,0,0,0,17,348,48800000,544,544,178120088,0,0,0,0,0,0,17,348,48800000
2692,201912,37,51,3,5,Cumberland County             ,672,672,119796480,4,8,1372816,0,0,0,11,282,18754050,672,672,119796480,4,8,1372816,0,0,0,11,282,18754050
2693,201912,37,53,3,5,Currituck County              ,436,436,116800781,6,12,1152000,0,0,0,0,0,0,403,403,108645120,6,12,1152000,0,0,0,0,0,0
2694,201912,37,59,3,5,Davie County                  ,158,158,35861827,0,0,0,0,0,0,3,78,3075904,120,120,27859196,0,0,0,0,0,0,0,0,0
2695,201912,37,63,3,5,Durham County                 ,2061,2061,396701682,2,4,339794,7,28,6999699,37,1852,280595773,1563,1563,301331926,0,0,0,7,28,6999699,25,1495,251626665
2696,201912,37,69,3,5,Franklin County               ,914,914,185043089,2,4,255000,0,0,0,0,0,0,914,914,185043089,2,4,255000,0,0,0,0,0,0
2697,201912,37,71,3,5,Gaston County                 ,1293,1293,422919617,3,6,556351,5,17,2970799,4,80,13144590,1293,1293,422919617,3,6,556351,5,17,2970799,4,80,13144590
2698,201912,37,77,3,5,Granville County              ,341,341,63534037,0,0,0,0,0,0,0,0,0,341,341,63534037,0,0,0,0,0,0,0,0,0
2699,201912,37,81,3,5,Guilford County               ,1547,1547,373664573,0,0,0,0,0,0,20,409,47646823,1547,1547,373664573,0,0,0,0,0,0,20,409,47646823
2700,201912,37,89,3,5,Henderson County              ,541,541,146052759,0,0,0,0,0,0,6,78,8536008,541,541,146052759,0,0,0,0,0,0,6,78,8536008
2701,201912,37,93,3,5,Hoke County                   ,236,236,55952649,1,2,223682,0,0,0,0,0,0,236,236,55952649,1,2,223682,0,0,0,0,0,0
2702,201912,37,97,3,5,Iredell County                ,1195,1195,313048711,0,0,0,0,0,0,1,68,6520037,1195,1195,313048711,0,0,0,0,0,0,1,68,6520037
2703,201912,37,101,3,5,Johnston County               ,2622,2622,443295382,2,4,398000,1,4,500000,0,0,0,2570,2570,435823055,2,4,398000,1,4,500000,0,0,0
2704,201912,37,119,3,5,Mecklenburg County            ,5433,5433,1287763321,13,26,3828326,15,53,6656448,150,6922,693800749,5433,5433,1287763321,13,26,3828326,15,53,6656448,150,6922,693800749
2705,201912,37,133,3,5,Onslow County                 ,1303,1303,192287737,8,16,1956000,3,12,876000,0,0,0,1303,1303,192287737,8,16,1956000,3,12,876000,0,0,0
2706,201912,37,135,3,5,Orange County                 ,493,493,142919736,1,2,150000,0,0,0,0,0,0,493,493,142919736,1,2,150000,0,0,0,0,0,0
2707,201912,37,145,3,5,Person County                 ,112,112,25796214,0,0,0,0,0,0,0,0,0,112,112,25796214,0,0,0,0,0,0,0,0,0
2708,201912,37,151,3,5,Randolph County               ,294,294,67372087,4,8,390000,0,0,0,0,0,0,290,290,66997156,3,6,305000,0,0,0,0,0,0
2709,201912,37,157,3,5,Rockingham County             ,161,161,41451506,2,4,756700,0,0,0,0,0,0,161,161,41451506,2,4,756700,0,0,0,0,0,0
2710,201912,37,179,3,5,Union County                  ,1617,1617,353270595,0,0,0,0,0,0,0,0,0,1617,1617,353270595,0,0,0,0,0,0,0,0,0
2711,201912,37,181,3,5,Vance County                  ,42,42,7759538,0,0,0,0,0,0,0,0,0,42,42,7759538,0,0,0,0,0,0,0,0,0
2712,201912,37,183,3,5,Wake County                   ,8151,8151,1860422441,8,16,2891113,7,25,4790549,77,3232,379889749,8151,8151,1860422441,8,16,2891113,7,25,4790549,77,3232,379889749
2713,201912,37,195,3,5,Wilson County                 ,177,177,27938426,2,4,170000,0,0,0,0,0,0,177,177,27938426,2,4,170000,0,0,0,0,0,0
2714,201912,39,7,2,3,Ashtabula County              ,122,122,20687997,5,10,685000,2,6,260000,0,0,0,122,122,20687997,5,10,685000,2,6,260000,0,0,0
2715,201912,39,15,2,3,Brown County                  ,102,102,27113707,0,0,0,0,0,0,0,0,0,102,102,27113707,0,0,0,0,0,0,0,0,0
2716,201912,39,17,2,3,Butler County                 ,772,772,163951195,6,12,1457000,0,0,0,0,0,0,651,651,140475820,6,12,1457000,0,0,0,0,0,0
2717,201912,39,25,2,3,Clermont County               ,513,513,121011717,0,0,0,5,18,1773220,13,103,6376860,513,513,121011717,0,0,0,5,18,1773220,13,103,6376860
2718,201912,39,41,2,3,Delaware County               ,1386,1386,384536650,11,22,3772000,7,28,4612000,39,491,42732290,1229,1229,354027438,11,22,3772000,7,28,4612000,34,438,36227720
2719,201912,39,49,2,3,Franklin County               ,1374,1374,449323946,10,20,3060354,26,102,11812466,117,3401,316876622,1363,1363,446716677,10,20,3060354,26,102,11812466,115,3391,316046957
2720,201912,39,55,2,3,Geauga County                 ,155,155,59596104,0,0,0,0,0,0,0,0,0,155,155,59596104,0,0,0,0,0,0,0,0,0
2721,201912,39,85,2,3,Lake County                   ,431,431,97439995,0,0,0,0,0,0,0,0,0,431,431,97439995,0,0,0,0,0,0,0,0,0
2722,201912,39,89,2,3,Licking County                ,257,257,78446980,1,2,278179,1,3,443862,0,0,0,254,254,77670868,1,2,278179,0,0,0,0,0,0
2723,201912,39,93,2,3,Lorain County                 ,979,979,234496104,9,18,2324609,15,60,5727500,12,95,10332950,716,716,186740730,4,8,1168509,15,60,5727500,12,95,10332950
2724,201912,39,97,2,3,Madison County                ,135,135,37389464,0,0,0,0,0,0,0,0,0,114,114,30607361,0,0,0,0,0,0,0,0,0
2725,201912,39,103,2,3,Medina County                 ,464,464,145314213,5,10,1076996,10,34,5097397,0,0,0,464,464,145314213,5,10,1076996,10,34,5097397,0,0,0
2726,201912,39,117,2,3,Morrow County                 ,85,85,20446273,0,0,0,0,0,0,0,0,0,81,81,19483497,0,0,0,0,0,0,0,0,0
2727,201912,39,159,2,3,Union County                  ,408,408,133512050,6,12,1504000,0,0,0,7,150,7600000,408,408,133512050,6,12,1504000,0,0,0,7,150,7600000
2728,201912,39,165,2,3,Warren County                 ,1163,1163,303874213,3,6,1007505,6,24,6209707,8,187,24728832,1151,1151,300253865,3,6,1007505,6,24,6209707,8,187,24728832
2729,201912,40,1,3,7,Adair County                  ,1,1,155676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,201912,40,17,3,7,Canadian County               ,428,428,93449413,35,70,7570790,3,11,1404000,0,0,0,422,422,92032117,35,70,7570790,3,11,1404000,0,0,0
2731,201912,40,21,3,7,Cherokee County               ,67,67,8792962,5,10,650000,0,0,0,6,30,1464288,0,0,0,0,0,0,0,0,0,0,0,0
2732,201912,40,27,3,7,Cleveland County              ,668,668,160804494,12,24,4690444,6,23,2417750,6,265,36100000,636,636,151904138,11,22,4300000,6,23,2417750,6,265,36100000
2733,201912,40,29,3,7,Coal County                   ,20,20,1040000,0,0,0,0,0,0,0,0,0,20,20,1040000,0,0,0,0,0,0,0,0,0
2734,201912,40,37,3,7,Creek County                  ,79,79,16566215,0,0,0,0,0,0,7,96,7384615,24,24,4143314,0,0,0,0,0,0,0,0,0
2735,201912,40,51,3,7,Grady County                  ,38,38,10003178,1,2,90000,0,0,0,0,0,0,38,38,10003178,1,2,90000,0,0,0,0,0,0
2736,201912,40,55,3,7,Greer County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,201912,40,81,3,7,Lincoln County                ,8,8,1168771,0,0,0,0,0,0,0,0,0,8,8,1168771,0,0,0,0,0,0,0,0,0
2738,201912,40,83,3,7,Logan County                  ,14,14,2627000,0,0,0,0,0,0,0,0,0,14,14,2627000,0,0,0,0,0,0,0,0,0
2739,201912,40,87,3,7,McClain County                ,546,546,88137872,2,4,447365,0,0,0,0,0,0,517,517,82664073,2,4,447365,0,0,0,0,0,0
2740,201912,40,109,3,7,Oklahoma County               ,4193,4193,995125132,117,234,23099880,0,0,0,0,0,0,3965,3965,947895086,112,224,22146240,0,0,0,0,0,0
2741,201912,40,111,3,7,Okmulgee County               ,9,9,1192000,0,0,0,0,0,0,0,0,0,9,9,1192000,0,0,0,0,0,0,0,0,0
2742,201912,40,113,3,7,Osage County                  ,133,133,30423872,1,2,180000,0,0,0,1,8,500000,133,133,30423872,1,2,180000,0,0,0,1,8,500000
2743,201912,40,117,3,7,Pawnee County                 ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2744,201912,40,131,3,7,Rogers County                 ,594,594,106293748,10,20,1583934,0,0,0,6,136,9599000,592,592,106013248,10,20,1583934,0,0,0,6,136,9599000
2745,201912,40,143,3,7,Tulsa County                  ,2055,2055,491082223,6,12,992648,4,16,1520000,12,639,98723099,2055,2055,491082223,6,12,992648,4,16,1520000,12,639,98723099
2746,201912,40,145,3,7,Wagoner County                ,500,500,93967584,0,0,0,0,0,0,0,0,0,500,500,93967584,0,0,0,0,0,0,0,0,0
2747,201912,41,0,4,9,Oregon Balance of State       ,255,255,30004007,0,0,0,0,0,0,0,0,0,158,158,18916825,0,0,0,0,0,0,0,0,0
2748,201912,41,5,4,9,Clackamas County              ,1377,1377,427050871,3,6,1600850,9,33,5176321,16,372,44893331,1354,1354,418618183,3,6,1600850,9,33,5176321,15,359,43002910
2749,201912,41,17,4,9,Deschutes County              ,1488,1488,387043810,37,74,10432093,2,8,862031,24,458,52080210,1488,1488,387043810,37,74,10432093,2,8,862031,24,458,52080210
2750,201912,41,19,4,9,Douglas County                ,268,268,72915443,1,2,238795,0,0,0,0,0,0,268,268,72915443,1,2,238795,0,0,0,0,0,0
2751,201912,41,25,4,9,Harney County                 ,4,4,1429958,0,0,0,0,0,0,0,0,0,4,4,1429958,0,0,0,0,0,0,0,0,0
2752,201912,41,35,4,9,Klamath County                ,137,137,35520139,0,0,0,0,0,0,0,0,0,137,137,35520139,0,0,0,0,0,0,0,0,0
2753,201912,41,51,4,9,Multnomah County              ,933,933,247396493,96,192,37000673,14,50,9001325,132,4923,628895390,933,933,247396493,96,192,37000673,14,50,9001325,132,4923,628895390
2754,201912,41,65,4,9,Wasco County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,201912,41,67,4,9,Washington County             ,1917,1917,557930213,6,12,2728617,3,9,717637,32,1450,190734681,1917,1917,557930213,6,12,2728617,3,9,717637,32,1450,190734681
2756,201912,41,71,4,9,Yamhill County                ,400,400,110983522,6,12,1608158,4,14,1369811,12,139,14479697,381,381,106543389,6,12,1608158,4,14,1369811,12,139,14479697
2757,201912,42,1,1,2,Adams County                  ,220,220,67924630,0,0,0,0,0,0,0,0,0,205,205,64856610,0,0,0,0,0,0,0,0,0
2758,201912,42,17,1,2,Bucks County                  ,692,692,176947251,0,0,0,3,11,1791664,5,25,2063500,464,464,122376219,0,0,0,3,11,1791664,5,25,2063500
2759,201912,42,29,1,2,Chester County                ,1157,1157,259120648,15,30,6098113,5,20,3582528,18,555,59844687,1031,1031,228097871,15,30,6098113,5,20,3582528,18,555,59844687
2760,201912,42,37,1,2,Columbia County               ,68,68,17115161,8,16,2250000,0,0,0,1,9,1186039,53,53,13462567,8,16,2250000,0,0,0,0,0,0
2761,201912,42,41,1,2,Cumberland County             ,703,703,145899112,6,12,1547432,12,43,7761846,40,503,62458570,663,663,139677951,6,12,1547432,12,43,7761846,40,503,62458570
2762,201912,42,43,1,2,Dauphin County                ,360,360,80518147,5,10,1777495,18,61,8875488,10,229,25440896,354,354,79194056,5,10,1777495,18,61,8875488,9,224,24765220
2763,201912,42,45,1,2,Delaware County               ,247,247,58556088,6,12,2102628,0,0,0,3,16,6579431,147,147,36356634,6,12,2102628,0,0,0,0,0,0
2764,201912,42,55,1,2,Franklin County               ,332,332,68231593,1,2,296439,0,0,0,11,55,6342247,266,266,53299149,1,2,296439,0,0,0,0,0,0
2765,201912,42,91,1,2,Montgomery County             ,975,975,237237546,13,26,6437632,20,75,11164283,25,475,74806709,835,835,205023757,12,24,6199132,20,75,11164283,19,381,64138811
2766,201912,42,93,1,2,Montour County                ,26,26,6718192,2,4,420000,0,0,0,0,0,0,20,20,5265474,2,4,420000,0,0,0,0,0,0
2767,201912,42,99,1,2,Perry County                  ,88,88,23100398,0,0,0,0,0,0,0,0,0,10,10,2838710,0,0,0,0,0,0,0,0,0
2768,201912,42,101,1,2,Philadelphia County           ,894,894,235850246,152,304,43818503,167,561,68940798,107,2807,399292280,894,894,235850246,152,304,43818503,167,561,68940798,107,2807,399292280
2769,201912,42,103,1,2,Pike County                   ,119,119,31852286,0,0,0,0,0,0,0,0,0,100,100,27235807,0,0,0,0,0,0,0,0,0
2770,201912,44,1,1,1,Bristol County                ,41,41,18087570,3,6,750000,0,0,0,0,0,0,41,41,18087570,3,6,750000,0,0,0,0,0,0
2771,201912,44,3,1,1,Kent County                   ,107,107,18645166,8,16,1710199,2,7,628460,3,54,3650000,94,94,15523734,7,14,1476750,2,7,628460,3,54,3650000
2772,201912,44,5,1,1,Newport County                ,150,150,56247087,3,6,1287000,0,0,0,0,0,0,150,150,56247087,3,6,1287000,0,0,0,0,0,0
2773,201912,44,7,1,1,Providence County             ,356,356,70278447,43,86,6095651,12,44,3375696,7,101,6578816,297,297,63117729,40,80,5555651,12,44,3375696,5,91,5828816
2774,201912,44,9,1,1,Washington County             ,366,366,86938742,5,10,1176000,9,36,3900000,1,8,1375000,356,356,83821597,5,10,1176000,9,36,3900000,1,8,1375000
2775,201912,45,3,3,5,Aiken County                  ,878,878,201118284,25,50,5191600,0,0,0,0,0,0,870,870,199516337,25,50,5191600,0,0,0,0,0,0
2776,201912,45,9,3,5,Bamberg County                ,6,6,1392000,0,0,0,0,0,0,0,0,0,6,6,1392000,0,0,0,0,0,0,0,0,0
2777,201912,45,15,3,5,Berkeley County               ,1592,1592,424587397,0,0,0,0,0,0,27,705,35108019,1424,1424,371724901,0,0,0,0,0,0,13,307,22585180
2778,201912,45,17,3,5,Calhoun County                ,27,27,4322805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,201912,45,19,3,5,Charleston County             ,2472,2472,673342956,3,6,2440596,6,19,1508125,50,1257,85481733,1082,1082,450283595,3,6,2440596,0,0,0,0,0,0
2780,201912,45,35,3,5,Dorchester County             ,703,703,190857427,0,0,0,0,0,0,0,0,0,701,701,190642427,0,0,0,0,0,0,0,0,0
2781,201912,45,37,3,5,Edgefield County              ,153,153,33024804,0,0,0,0,0,0,0,0,0,145,145,31485482,0,0,0,0,0,0,0,0,0
2782,201912,45,39,3,5,Fairfield County              ,50,50,11136688,0,0,0,0,0,0,0,0,0,50,50,11136688,0,0,0,0,0,0,0,0,0
2783,201912,45,45,3,5,Greenville County             ,3664,3664,925530873,8,16,2600945,0,0,0,49,908,90661816,3650,3650,922909727,8,16,2600945,0,0,0,48,874,88132288
2784,201912,45,51,3,5,Horry County                  ,4403,4403,762888975,33,66,9989357,1,4,602030,6,30,1500000,4096,4096,681245428,31,62,8852397,1,4,602030,0,0,0
2785,201912,45,55,3,5,Kershaw County                ,318,318,46083696,0,0,0,0,0,0,0,0,0,318,318,46083696,0,0,0,0,0,0,0,0,0
2786,201912,45,59,3,5,Laurens County                ,160,160,21414151,0,0,0,0,0,0,0,0,0,159,159,21316647,0,0,0,0,0,0,0,0,0
2787,201912,45,63,3,5,Lexington County              ,2117,2117,536114388,0,0,0,0,0,0,12,205,34759986,2067,2067,527247402,0,0,0,0,0,0,9,144,29254682
2788,201912,45,77,3,5,Pickens County                ,630,630,173932159,4,8,1013072,1,3,390000,9,110,12999953,403,403,122768952,0,0,0,0,0,0,2,24,2494590
2789,201912,45,79,3,5,Richland County               ,1653,1653,316642606,5,10,1347008,0,0,0,4,20,3372524,1478,1478,275270780,5,10,1347008,0,0,0,0,0,0
2790,201912,45,81,3,5,Saluda County                 ,40,40,9032605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,201912,45,85,3,5,Sumter County                 ,283,283,38611752,1,2,200000,0,0,0,2,48,2500000,283,283,38611752,1,2,200000,0,0,0,2,48,2500000
2792,201912,45,91,3,5,York County                   ,2294,2294,797023769,0,0,0,2,6,1207732,20,284,36542025,1341,1341,446449871,0,0,0,2,6,1207732,7,84,13933601
2793,201912,46,7,2,4,Bennett County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,201912,46,55,2,4,Haakon County                 ,2,2,150000,0,0,0,0,0,0,0,0,0,2,2,150000,0,0,0,0,0,0,0,0,0
2795,201912,46,71,2,4,Jackson County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,201912,46,111,2,4,Sanborn County                ,8,8,1883000,0,0,0,0,0,0,0,0,0,8,8,1883000,0,0,0,0,0,0,0,0,0
2797,201912,47,1,3,6,Anderson County               ,164,164,29657578,0,0,0,0,0,0,0,0,0,121,121,24012723,0,0,0,0,0,0,0,0,0
2798,201912,47,15,3,6,Cannon County                 ,31,31,3539407,0,0,0,0,0,0,0,0,0,30,30,3303000,0,0,0,0,0,0,0,0,0
2799,201912,47,21,3,6,Cheatham County               ,346,346,65924785,0,0,0,0,0,0,0,0,0,344,344,65260321,0,0,0,0,0,0,0,0,0
2800,201912,47,37,3,6,Davidson County               ,3980,3980,1021634913,2,4,36720,8,25,3058163,107,6222,549201309,3971,3971,1018523943,2,4,36720,8,25,3058163,107,6222,549201309
2801,201912,47,43,3,6,Dickson County                ,349,349,68393237,0,0,0,0,0,0,0,0,0,216,216,41922423,0,0,0,0,0,0,0,0,0
